id	length
98.24	626
71.50	572
71.63	571
80.66	512
81.08	2077
81.75	285
96.37	2698
79.79	663
96.94	1440
99.24	263
93.20	103
78.69	868
76.81	483
92.23	193
95.60	159
97.99	1944
97.74	266
99.38	813
100.00	79
98.46	65
96.36	55
84.23	222
97.62	1846
99.29	283
98.37	246
96.68	211
99.46	186
98.85	2782
97.77	2420
99.15	353
91.30	69
87.57	354
98.21	2791
91.26	286
86.08	194
97.79	2575
97.03	236
83.93	224
80.10	819
83.77	1337
98.17	218
72.05	458
82.12	151
100.00	43
94.05	84
97.72	2768
73.28	917
97.09	2747
98.34	1144
98.00	1001
94.47	561
81.75	767
88.35	249
99.06	1817
98.13	856
93.59	1045
96.50	828
90.85	492
100.00	77
100.00	76
97.83	1794
97.56	941
75.89	365
92.93	1273
88.69	548
96.58	380
91.50	459
82.74	197
98.58	1550
97.60	499
96.43	336
93.78	225
80.46	1894
94.78	134
98.46	2729
79.51	693
97.65	2727
81.13	1579
75.85	824
85.91	220
97.81	1830
93.32	748
74.64	1029
98.42	2721
98.30	765
98.41	628
98.86	613
99.54	434
97.99	199
98.90	2176
97.34	376
97.64	127
98.09	2300
98.05	411
99.31	2020
97.53	324
98.40	125
99.07	108
100.00	52
76.29	1261
97.45	1531
96.68	1114
75.52	1932
83.68	619
96.60	1412
98.56	904
95.88	340
86.25	80
95.74	47
84.42	1444
81.14	912
78.39	708
98.22	2698
95.35	258
80.11	2690
98.67	1427
98.53	816
95.95	321
86.41	184
86.51	126
95.21	188
98.53	68
97.14	35
85.70	1140
76.30	675
96.58	1814
95.75	518
98.14	2689
98.44	2112
98.41	378
87.92	149
84.97	1504
96.08	613
99.64	279
94.81	77
93.67	79
92.21	77
76.59	205
76.65	197
76.59	205
76.47	204
76.65	197
76.65	197
76.65	197
76.65	197
76.65	197
76.47	204
76.65	197
76.65	197
97.46	1614
92.69	1122
84.97	1051
84.00	350
95.12	41
94.85	97
97.68	2670
94.50	436
93.97	232
89.19	148
89.47	76
96.30	81
88.75	80
95.13	1622
81.77	779
85.31	776
71.62	606
98.04	2659
96.35	1341
97.72	1273
79.28	922
71.50	572
84.61	838
97.80	1543
97.93	918
98.82	169
81.99	1127
100.00	35
82.45	433
96.79	187
98.37	123
92.16	51
85.09	865
83.10	929
75.68	259
96.81	1723
94.32	88
79.06	1108
79.97	789
98.50	1401
96.13	930
99.02	305
81.52	92
96.39	2302
98.35	303
82.99	147
78.64	1428
79.07	1013
97.34	1467
94.31	123
96.05	76
92.91	141
78.88	1941
78.38	333
72.20	892
93.26	341
86.78	295
80.21	869
97.95	1073
78.54	1328
80.52	1006
96.32	1167
90.00	70
93.62	47
97.62	588
97.47	237
100.00	52
80.98	1367
100.00	173
79.14	1726
76.80	875
89.36	47
89.08	586
88.89	585
89.34	469
84.82	1008
86.14	880
100.00	29
98.70	1466
81.24	549
98.02	2473
95.39	412
92.00	125
75.86	1168
95.53	2127
98.33	419
78.95	95
97.16	1515
96.97	659
96.77	341
98.79	2553
98.16	163
97.24	145
95.92	49
92.78	194
83.96	904
85.89	475
88.00	175
87.91	91
88.04	92
85.14	74
86.81	91
86.02	93
85.11	94
86.32	95
86.02	93
84.69	98
85.26	95
84.78	92
82.80	93
95.74	47
83.76	1724
87.71	415
90.24	41
97.30	2224
83.43	169
84.11	107
95.65	69
98.77	1137
76.64	839
80.35	397
99.37	2539
100.00	35
100.00	32
100.00	30
98.72	1872
99.25	663
98.54	1230
97.11	1212
98.82	1609
96.87	862
75.55	454
88.39	155
94.74	76
97.95	2532
76.10	799
83.49	1484
91.61	143
97.62	1135
98.65	1038
100.00	244
77.21	1268
77.02	2211
97.26	1423
97.22	1079
98.57	2525
98.42	2524
100.00	29
97.99	797
97.26	2520
79.81	842
85.18	1370
97.06	34
79.49	1819
92.31	104
80.91	550
91.33	196
97.82	1975
100.00	40
100.00	35
98.60	2222
96.62	266
85.87	92
98.36	1650
98.55	69
84.88	906
79.25	1287
85.44	316
96.88	2213
99.01	304
77.92	154
97.10	586
98.03	2493
82.65	2265
71.26	762
94.88	215
100.00	56
85.06	1888
90.12	405
93.49	169
80.33	671
83.83	303
76.09	711
97.11	2109
79.72	715
91.67	108
85.26	936
96.38	138
79.75	242
74.35	460
86.14	642
96.23	53
98.34	2468
85.00	140
97.20	1252
96.83	630
97.45	588
85.26	95
91.18	102
81.37	1997
89.11	450
97.37	2467
97.64	2461
89.69	97
78.43	2480
98.24	2391
86.13	274
98.71	929
97.83	920
96.62	325
93.30	179
97.06	34
100.00	28
76.47	1160
97.38	2477
97.88	2452
88.10	126
83.52	2451
72.37	1408
76.89	701
87.61	1154
80.43	322
98.89	2443
98.77	979
98.49	925
98.84	518
94.20	69
84.77	440
84.93	345
91.67	48
100.00	35
83.20	1351
93.33	60
86.25	771
88.14	371
92.66	286
71.33	422
82.81	675
95.36	819
98.24	398
97.28	405
92.42	330
95.71	210
95.90	195
74.19	953
81.05	475
83.93	759
81.68	262
79.47	1237
82.29	480
76.23	997
89.74	117
95.71	2077
94.92	315
97.44	39
77.58	1097
80.00	445
98.21	56
98.76	2417
74.60	1492
92.66	463
92.11	152
100.00	93
100.00	28
93.62	141
92.91	141
90.25	513
88.36	292
97.50	80
98.08	52
100.00	34
100.00	30
96.10	205
97.80	2409
71.37	737
98.63	2405
96.09	486
77.84	1390
81.00	458
91.01	89
95.99	897
95.88	631
99.03	309
99.57	234
71.43	1043
90.79	76
86.17	2054
86.61	239
96.06	1141
96.91	614
96.53	317
99.21	2392
100.00	92
79.01	1053
75.37	268
91.43	70
98.18	1157
91.45	784
85.14	249
98.98	98
81.01	1464
97.49	1913
98.01	453
98.07	259
97.01	134
87.59	266
94.78	134
88.40	250
94.51	91
86.09	266
94.41	161
92.54	134
96.60	147
89.52	124
95.52	134
89.48	941
96.85	127
100.00	79
98.91	2381
93.51	154
92.47	93
88.89	81
73.86	482
98.31	2010
90.28	72
75.58	602
76.34	1733
74.57	1058
85.40	2384
86.25	80
95.74	47
95.85	626
75.79	979
83.27	550
92.77	83
100.00	29
95.59	2063
80.84	2140
98.94	2256
100.00	100
70.75	817
96.65	2359
84.91	1968
95.95	173
87.95	83
98.11	1856
97.19	499
98.00	1747
96.77	464
100.00	65
75.07	738
93.10	87
83.52	540
100.00	35
97.14	35
97.22	36
100.00	31
100.00	31
100.00	28
100.00	30
95.13	226
97.81	137
97.78	45
96.43	196
80.32	2348
97.23	1082
94.40	661
90.84	535
72.38	467
96.02	2336
90.91	1607
77.06	340
98.12	2335
86.67	105
97.30	37
95.41	2329
97.98	2325
87.33	1721
88.19	508
100.00	28
96.86	2324
84.29	732
97.16	176
93.18	132
85.30	313
97.17	1626
88.31	77
74.77	1431
98.73	867
97.29	480
96.68	392
98.55	138
97.62	126
100.00	109
94.78	115
96.36	549
97.59	374
97.86	280
98.52	271
97.65	170
94.18	189
97.62	126
95.49	133
98.81	84
84.39	1467
93.94	264
88.99	218
75.23	771
96.59	2319
98.61	2307
93.60	2281
94.84	1880
93.85	65
90.80	250
96.12	103
93.94	66
77.73	458
92.68	82
83.31	1180
84.70	1366
98.05	871
97.87	658
98.02	303
98.75	240
98.70	154
97.31	1189
97.05	1188
94.62	279
94.12	51
98.77	163
99.15	118
90.08	131
92.86	42
100.00	29
75.44	2333
79.40	534
97.95	2297
94.83	290
74.82	568
97.56	41
84.71	85
98.67	75
98.67	75
98.65	74
92.04	377
90.72	97
99.26	2291
81.90	453
88.07	1098
100.00	30
96.42	811
76.21	1278
96.81	376
95.42	262
98.71	155
98.01	151
94.26	122
97.65	85
75.93	1429
78.26	230
82.42	637
92.65	340
94.48	145
98.21	56
95.08	61
91.52	224
90.83	218
96.95	131
96.67	60
95.00	60
96.67	60
93.33	60
91.67	60
93.65	63
95.00	60
96.43	56
93.33	60
94.00	50
95.74	47
95.74	47
98.29	2281
76.08	790
78.09	1474
90.97	277
99.21	2279
81.93	1660
80.65	553
84.78	184
84.29	1267
84.19	1265
91.41	198
97.96	49
100.00	40
79.75	79
96.04	2275
98.82	1266
98.42	698
87.43	167
86.67	75
96.10	77
98.25	1311
98.22	845
100.00	58
97.34	1996
74.68	312
85.63	2248
97.45	510
98.15	54
98.81	2266
94.22	225
77.61	1331
87.64	89
89.86	828
84.81	2265
80.79	151
86.25	80
95.74	47
98.11	846
98.42	570
99.45	362
97.75	356
95.24	63
94.98	239
96.33	2260
76.85	674
78.69	2276
94.56	1435
85.04	762
87.88	899
86.98	169
80.09	221
100.00	150
100.00	47
98.23	113
96.83	63
80.01	1591
88.79	678
99.19	860
83.25	1361
97.23	505
98.23	113
98.41	63
90.05	221
96.52	718
97.59	1824
98.50	401
70.76	838
85.12	578
98.11	636
97.96	636
97.80	637
89.33	75
79.42	1132
97.19	462
98.09	418
95.95	321
97.48	238
98.98	197
98.37	184
97.59	166
93.58	109
89.05	1488
89.92	714
71.11	1035
80.53	714
98.43	2234
97.01	67
97.56	41
100.00	31
84.76	479
94.92	59
94.92	59
94.87	39
97.14	35
97.14	35
95.92	49
95.66	1107
97.94	486
100.00	240
100.00	196
99.43	174
74.38	160
83.09	2217
86.70	466
87.01	254
71.01	1435
79.95	828
84.17	278
98.51	2215
77.62	344
96.57	2213
98.82	169
95.40	87
97.40	1499
97.44	625
98.21	112
75.21	2243
98.37	2205
91.54	473
100.00	154
77.01	1109
90.36	332
92.77	166
92.16	51
97.14	1889
99.30	287
98.01	1306
97.62	840
73.56	416
99.35	460
97.32	448
98.52	405
97.58	372
99.20	249
97.99	149
77.75	728
76.07	1596
100.00	29
97.45	471
98.87	265
93.87	212
100.00	162
97.59	1450
97.59	704
97.50	40
100.00	36
100.00	34
100.00	32
100.00	33
96.97	33
98.54	2194
79.70	133
83.15	546
97.44	2189
96.67	60
93.44	61
93.48	2193
82.04	1927
81.08	962
80.37	963
80.60	804
74.45	137
98.14	1131
76.04	651
80.20	1586
83.98	487
98.62	1160
95.12	983
98.34	1084
98.21	1063
86.76	68
95.89	414
80.46	819
97.86	514
97.10	69
78.03	1420
97.98	2176
99.49	1564
99.20	377
98.54	205
100.00	31
75.44	1360
82.78	929
98.55	1515
99.60	253
97.31	223
100.00	129
89.01	573
88.91	568
88.22	569
86.56	2172
88.01	292
72.39	670
80.35	346
99.35	2165
76.44	1859
95.32	1903
90.58	138
97.96	2161
97.15	2178
98.68	531
97.32	485
98.93	280
94.44	252
100.00	180
98.35	182
98.17	164
84.90	1603
91.28	562
98.84	2158
80.79	1161
73.19	869
73.65	812
75.11	1101
78.68	938
78.57	938
96.34	1993
98.61	144
98.42	2147
99.44	1441
99.11	561
92.86	84
99.02	2147
98.71	1165
96.69	484
99.20	251
98.51	134
93.71	143
98.55	2142
92.66	368
92.00	50
100.00	43
95.65	46
96.80	250
97.48	238
93.18	44
93.18	44
95.07	426
75.20	488
86.04	444
87.08	240
85.56	1177
95.92	638
100.00	28
97.72	744
94.92	650
98.95	380
99.45	181
98.84	86
96.70	636
97.00	434
95.67	393
98.61	1580
98.99	398
92.13	343
96.39	2132
75.70	214
97.31	2008
94.41	179
94.03	67
94.03	67
93.10	1840
100.00	34
95.45	88
80.85	2131
74.81	806
98.13	2027
100.00	32
97.22	36
100.00	31
100.00	31
97.14	35
100.00	31
96.97	33
94.39	1961
89.22	167
97.08	2092
92.10	2126
93.10	58
91.07	56
95.45	44
100.00	37
97.06	34
100.00	31
95.35	43
97.48	476
96.84	474
98.12	372
93.04	359
98.86	176
93.88	49
86.71	1279
78.05	706
97.14	595
93.98	581
90.14	213
94.83	580
89.52	248
85.94	249
85.65	209
84.31	771
92.09	1491
90.36	612
96.68	331
85.99	157
78.74	1717
75.48	575
97.28	883
96.94	327
93.10	319
96.93	1270
77.93	1187
96.72	1279
90.11	273
97.62	84
75.20	883
95.10	1123
88.19	576
95.09	346
96.30	1728
96.64	2112
96.34	1038
96.37	551
100.00	31
94.83	1122
95.14	535
96.40	222
90.55	127
76.62	770
79.09	1124
96.71	2095
77.18	964
94.92	748
95.32	235
89.22	167
94.23	416
84.21	1412
98.90	2092
95.24	1387
99.12	567
100.00	111
84.67	1272
83.25	830
90.41	73
98.89	808
99.44	713
97.09	549
97.58	2107
98.15	108
98.75	80
100.00	53
76.18	340
78.74	381
86.00	600
97.32	1453
94.71	624
98.84	173
80.37	2073
98.51	2080
81.03	912
96.10	77
90.14	71
73.53	1035
98.50	1861
73.95	1044
92.73	55
84.98	253
98.18	110
89.34	122
100.00	36
86.93	1760
72.29	1162
82.89	1666
73.71	1004
98.16	2069
84.70	758
100.00	33
97.97	2068
98.74	2064
93.05	475
79.95	1930
98.35	2065
84.05	1310
95.55	2068
100.00	28
100.00	28
85.90	1184
98.30	2060
73.82	401
97.72	2064
88.89	72
85.53	76
83.45	2030
91.88	480
90.91	132
93.27	877
97.58	413
95.13	677
96.59	2024
95.57	2055
76.47	2057
83.63	2065
95.24	84
95.24	84
98.10	1104
97.84	924
84.35	626
97.31	2047
84.28	566
91.59	226
90.80	87
92.69	2080
97.27	550
97.45	2041
96.01	376
96.32	272
98.88	178
97.56	41
98.53	1492
99.73	364
100.00	148
90.46	1772
96.37	248
87.01	1440
97.44	39
98.26	1089
97.50	760
96.99	133
98.82	2037
97.41	2048
84.59	928
98.23	2033
86.34	886
81.36	617
96.03	2038
93.18	88
94.87	39
98.60	928
98.87	618
99.34	453
97.69	389
98.82	1784
98.68	76
93.43	1217
96.00	150
96.22	1242
98.54	616
97.56	123
100.00	32
83.96	106
100.00	32
98.29	1696
99.23	259
79.26	217
97.77	1572
98.59	426
97.14	35
97.59	663
95.84	2021
71.65	769
96.07	1400
79.83	927
85.16	667
86.75	566
84.61	1982
79.13	115
76.88	519
77.12	1547
83.30	437
89.26	121
90.01	711
97.20	428
78.92	963
79.32	590
86.36	66
97.91	1672
97.23	325
97.56	1925
97.22	72
82.35	918
97.52	404
96.61	384
97.97	246
95.35	215
89.90	198
95.83	144
98.13	107
97.37	76
98.00	50
100.00	31
92.25	142
97.50	600
95.81	477
95.65	69
96.92	65
75.49	2040
76.78	1107
93.22	1695
97.50	160
91.57	1614
95.08	325
96.25	2000
97.73	44
94.44	54
76.35	482
72.51	753
78.57	2039
98.30	823
98.61	431
98.26	230
95.47	486
97.73	44
97.73	44
100.00	32
100.00	31
94.47	1590
76.30	2021
93.75	48
83.83	637
78.70	277
100.00	29
71.45	844
81.52	963
79.03	1030
74.62	528
95.56	518
99.08	327
97.85	233
96.59	176
88.33	120
83.03	165
93.83	81
84.51	71
100.00	30
79.84	972
97.50	2000
91.16	249
90.80	250
97.20	107
97.20	107
97.20	107
97.20	107
97.20	107
97.20	107
96.26	107
96.26	107
96.26	107
96.26	107
96.26	107
96.26	107
96.26	107
94.50	109
97.54	1989
81.12	911
78.67	825
88.05	159
98.98	1965
99.10	1989
96.25	1575
92.65	245
93.94	1189
97.41	540
95.90	195
93.65	63
100.00	31
72.95	1852
87.89	355
96.69	121
93.20	103
87.37	95
98.44	1985
92.31	39
74.78	460
79.33	1669
73.38	1191
97.43	1982
98.08	1819
91.79	134
100.00	40
98.46	65
81.92	365
82.18	926
98.60	143
98.56	1531
98.68	151
97.66	128
98.26	115
78.14	1953
98.73	1418
96.57	437
98.47	719
98.25	573
94.75	629
73.90	839
87.10	93
87.23	141
96.33	109
100.00	47
97.01	1971
98.83	1970
89.86	661
86.88	221
93.10	87
93.67	79
89.10	211
91.28	172
82.09	1949
87.11	225
90.72	97
90.91	121
96.74	952
96.70	576
97.15	386
84.27	782
84.69	712
85.98	107
96.27	724
98.14	323
98.92	279
93.81	323
97.76	134
99.05	105
98.10	1582
95.48	221
100.00	86
98.73	1961
98.21	56
84.80	579
99.77	1738
97.96	147
97.53	81
98.36	1955
97.93	916
97.06	783
96.92	227
96.15	597
99.51	407
97.19	285
94.76	267
95.96	198
79.22	587
84.97	898
94.51	91
70.65	828
78.27	1841
85.55	1211
76.67	750
75.74	305
81.18	1020
78.47	1965
86.49	74
81.45	1380
89.28	569
93.48	1933
74.06	401
90.70	86
94.84	659
82.21	804
87.77	188
97.58	1943
98.03	1826
94.34	106
76.64	1293
83.44	308
98.84	431
97.39	421
99.18	367
99.12	228
98.67	150
98.96	1927
86.25	80
93.62	47
98.67	1052
90.93	827
88.89	81
82.09	1463
97.71	1091
97.59	830
94.15	376
98.03	152
94.92	59
74.31	362
85.48	62
98.63	659
97.48	556
98.17	492
93.81	210
98.49	1922
86.48	1058
94.92	295
94.41	143
95.06	81
72.93	628
96.94	98
73.74	853
85.61	424
95.31	64
89.17	314
97.65	1915
80.92	1499
97.78	45
98.33	1912
97.86	1450
97.76	447
97.12	1913
97.78	630
97.76	536
97.83	461
99.15	117
96.46	113
96.99	1460
100.00	30
83.37	1269
85.63	348
96.94	980
97.40	885
81.41	1404
98.37	1907
98.95	1143
98.81	758
98.69	1905
77.97	345
75.48	1342
86.54	208
83.00	1924
92.79	111
78.44	167
100.00	38
97.86	794
98.62	650
98.80	416
79.37	945
96.59	1673
96.28	188
95.11	1900
78.39	708
93.49	1904
93.97	763
83.67	398
93.70	238
86.97	1305
75.13	382
98.63	1896
92.32	1394
94.90	490
92.31	65
76.92	1837
79.04	167
90.70	559
98.71	1089
98.65	518
99.05	210
97.20	1892
94.36	1295
91.76	85
89.25	307
97.89	1893
98.84	1891
98.09	1888
95.24	63
99.55	1555
96.83	1890
81.54	482
92.99	1654
95.24	189
98.25	685
97.92	1248
97.33	374
99.58	237
93.01	1445
92.91	409
98.38	1298
98.43	573
90.55	127
96.41	1839
98.47	1695
98.19	166
87.83	797
75.82	1125
81.82	594
98.14	1666
96.04	202
98.83	1879
86.28	729
86.70	1090
91.89	703
75.84	985
92.59	54
92.59	54
92.59	54
92.59	54
92.59	54
92.59	54
86.46	325
100.00	41
98.27	867
98.21	838
98.86	176
98.56	1873
97.57	1853
89.87	158
99.90	965
99.07	643
98.96	193
81.91	575
87.50	112
73.72	780
99.08	436
98.75	401
98.09	262
99.57	231
99.04	209
100.00	73
100.00	59
100.00	45
97.83	46
97.14	35
96.79	1867
93.97	199
99.20	125
97.91	1243
98.53	611
82.06	223
94.94	949
84.03	933
98.62	1521
98.80	333
86.43	339
95.65	1863
95.00	60
98.50	1861
89.02	164
88.89	162
85.06	87
83.12	397
84.06	1299
100.00	46
84.66	639
93.40	1849
97.79	1858
81.36	118
89.99	1348
85.44	103
73.72	780
95.22	942
96.67	60
97.56	41
96.94	1861
94.22	1385
94.77	478
80.99	789
78.52	512
85.37	164
88.49	1503
100.00	28
95.73	1872
96.93	1238
99.64	560
93.75	608
98.57	559
97.59	497
99.33	446
99.05	211
100.00	29
87.99	608
76.73	507
93.75	48
93.48	46
97.63	1860
95.65	46
78.29	433
97.92	1830
87.83	1849
75.39	703
94.07	135
98.11	687
98.04	153
80.06	1414
74.06	401
96.51	1834
86.31	526
78.40	1648
76.59	1260
98.64	663
97.66	599
98.84	86
89.34	788
82.46	741
98.07	1242
96.75	553
98.16	1795
88.89	423
99.48	960
98.00	700
98.31	1005
97.74	443
98.12	213
99.12	114
78.45	914
80.45	926
84.69	1835
82.82	1333
98.38	1423
97.35	415
96.66	1825
97.85	1254
98.34	542
97.76	1832
98.79	1824
97.19	924
95.65	69
88.39	112
82.85	1096
95.33	1241
87.44	390
98.11	106
85.85	106
90.91	99
77.60	125
94.55	110
93.51	77
100.00	28
90.91	77
98.40	1620
98.79	1816
92.29	532
72.55	754
86.73	927
92.47	332
91.27	126
98.00	150
97.74	221
92.31	78
97.81	1644
98.68	152
97.22	36
100.00	33
100.00	33
100.00	32
100.00	41
97.13	1810
79.60	544
79.78	1479
85.83	1616
84.17	600
96.44	871
95.83	264
94.67	75
75.42	236
91.77	243
96.16	1613
96.95	164
98.50	1800
94.70	1095
78.22	427
99.24	1322
99.62	264
99.05	210
98.83	1193
98.79	580
79.22	1107
97.14	35
97.22	36
100.00	31
100.00	31
100.00	28
100.00	30
95.45	483
95.88	170
79.33	1582
94.98	259
100.00	104
91.46	82
98.03	1677
98.11	106
95.76	707
97.30	37
98.08	1618
94.63	149
86.07	201
88.82	152
99.44	1783
98.43	1783
79.21	866
95.98	448
92.31	156
96.68	663
97.84	464
96.84	412
99.31	145
98.75	640
99.20	623
97.45	157
100.00	145
99.21	127
97.70	1779
97.61	377
97.15	281
88.79	107
92.36	1780
97.74	442
99.49	392
95.57	316
99.20	249
97.54	203
98.25	57
91.91	136
92.38	512
97.90	1431
97.73	220
96.68	1746
95.52	1628
97.04	135
84.59	1499
74.94	435
84.83	145
99.23	1293
99.68	308
99.28	138
99.49	1772
82.89	76
80.37	433
96.79	405
92.36	419
95.12	164
80.30	1660
97.19	1567
91.82	110
96.97	33
100.00	29
76.78	715
81.27	315
100.00	32
100.00	29
97.34	1770
97.66	128
93.62	47
83.74	535
97.63	1769
97.62	1767
88.44	147
81.69	890
97.01	736
94.35	354
99.52	209
99.50	200
83.74	369
96.35	1782
94.08	1756
89.83	59
95.63	252
81.01	1464
77.71	960
82.90	538
73.80	706
85.11	1316
99.09	219
95.98	1046
98.14	539
85.32	1757
73.21	1064
98.40	1755
99.44	898
99.84	609
97.40	192
98.44	1607
100.00	108
97.72	1754
98.52	1755
88.60	658
76.60	359
97.64	848
98.60	499
98.96	193
100.00	169
95.24	42
98.36	1526
99.30	143
100.00	29
76.21	1257
93.14	277
97.78	451
98.88	269
98.81	252
100.00	140
98.54	137
96.77	124
100.00	92
97.92	96
96.00	75
79.07	473
76.66	557
77.60	366
97.73	924
98.84	774
92.59	54
82.00	1756
84.83	422
89.39	66
92.86	56
92.86	56
87.01	77
76.35	1683
96.78	1741
100.00	38
79.92	244
90.33	900
89.70	330
86.29	372
84.26	108
97.06	34
98.28	754
97.24	760
98.42	190
91.42	1504
97.83	230
80.52	1381
77.25	1398
98.48	1710
95.55	584
98.15	54
73.76	1288
99.16	1426
98.62	290
87.06	340
98.79	1075
98.14	590
93.19	1734
97.92	1734
96.19	1497
98.44	192
75.00	248
97.49	1551
99.38	161
97.85	930
97.99	748
92.67	191
93.01	186
96.85	1525
99.15	234
81.09	1206
95.09	1730
85.53	76
79.51	771
99.65	565
98.35	303
94.63	242
97.44	78
79.36	1061
92.51	961
98.30	530
93.64	220
98.90	1723
97.64	1015
98.61	1721
92.22	167
92.98	57
75.85	207
82.43	1582
71.00	831
89.05	886
88.29	589
98.83	1716
98.66	1716
90.38	156
97.87	94
98.89	1719
85.48	62
82.43	239
98.02	1713
85.95	954
81.72	268
98.11	53
86.19	268
88.12	101
88.66	97
87.25	102
83.16	95
86.14	101
83.84	99
82.00	100
100.00	29
85.86	99
85.26	95
83.84	99
83.84	99
85.11	94
82.65	98
82.29	96
97.28	1726
90.50	1736
97.95	1705
98.59	1707
75.42	1135
98.16	488
96.91	356
98.32	297
95.99	299
98.18	110
98.10	105
98.47	1703
98.24	1701
87.18	78
84.15	82
97.24	1700
80.50	872
84.23	482
82.56	1703
98.66	1342
95.14	350
97.66	342
96.69	847
97.46	631
97.62	210
82.59	563
98.64	1696
95.06	1699
98.58	1696
83.44	151
75.03	1722
98.58	1696
81.48	702
99.53	1692
80.00	840
97.66	684
98.73	79
93.48	46
95.24	42
97.06	34
91.67	48
100.00	34
94.74	38
100.00	31
76.81	263
97.64	1692
94.07	337
91.61	1252
97.43	272
97.30	74
98.25	974
93.67	679
77.72	413
94.48	580
88.72	532
79.69	458
79.32	469
98.84	431
98.53	339
97.65	298
98.18	220
98.19	166
98.98	98
96.77	62
89.13	46
98.86	962
94.44	738
99.23	1684
100.00	35
91.49	47
94.14	666
97.72	570
82.46	114
83.04	448
95.08	122
86.52	89
89.84	1290
91.85	319
97.22	72
97.25	873
96.35	438
98.03	355
96.00	450
88.02	217
97.47	79
96.91	1681
99.40	1680
95.95	346
92.45	106
89.37	254
98.57	1612
99.54	431
98.51	1208
97.56	450
88.98	118
98.51	1678
85.49	937
92.59	216
84.19	468
86.10	597
96.54	1677
92.48	612
96.22	1377
90.00	310
87.21	868
85.51	352
89.71	204
79.19	1235
78.78	721
97.91	1674
95.75	212
91.89	111
97.97	1672
91.94	62
96.05	1671
81.30	631
90.82	1329
99.40	836
96.42	809
90.99	111
89.55	67
82.86	735
93.01	272
82.15	1361
76.98	1125
95.85	482
93.75	64
94.57	129
81.60	511
77.88	226
96.85	254
97.17	106
100.00	67
82.91	784
79.77	173
82.47	1232
90.91	132
98.48	66
98.56	1662
98.62	1665
98.79	1658
95.72	1658
95.96	1014
95.83	168
86.99	246
86.83	243
100.00	79
95.83	48
100.00	32
97.37	911
94.41	179
95.83	168
87.61	234
95.97	124
97.47	79
95.92	49
96.47	936
96.20	79
96.82	911
95.83	168
93.14	175
97.64	254
95.08	244
94.44	90
93.71	175
91.55	71
93.71	175
94.37	71
91.67	180
98.25	1657
97.58	1239
97.24	398
90.62	640
84.93	471
100.00	33
85.09	1657
83.77	733
98.81	84
98.77	81
98.42	825
98.37	613
98.05	1538
100.00	103
98.07	1654
77.17	771
92.82	209
78.60	444
100.00	30
74.39	371
90.91	132
91.87	123
83.97	1647
98.89	1622
97.14	35
87.61	347
98.12	1277
96.68	241
83.71	1461
98.55	69
85.73	785
98.96	1638
76.63	843
90.12	243
93.64	1589
98.40	125
80.57	283
92.86	154
96.97	1189
96.77	341
97.73	1630
77.63	778
95.33	1455
98.14	161
99.28	279
100.00	189
95.28	212
93.33	210
98.84	172
96.05	177
98.96	96
96.24	1462
98.48	132
97.20	715
97.49	359
94.15	342
100.00	140
98.59	1628
85.16	903
74.51	463
83.71	1154
94.27	157
98.28	1624
98.95	1624
73.16	868
98.57	488
94.06	286
99.69	1309
97.68	302
97.04	135
96.10	77
97.58	454
96.71	943
95.20	687
97.91	1624
93.51	77
98.33	1621
98.42	1267
95.95	173
89.93	149
86.02	379
93.96	149
97.22	1223
96.69	181
97.35	151
97.41	1619
100.00	50
98.16	1469
97.08	137
97.69	130
96.21	132
96.21	132
83.82	204
95.51	735
97.10	138
98.21	1617
96.97	1615
74.19	926
99.02	715
95.81	382
97.56	287
98.94	188
97.27	660
88.34	223
95.90	122
98.70	1612
97.72	747
98.49	529
97.42	310
98.35	423
72.95	1279
73.91	851
98.45	1608
99.46	186
91.26	183
96.05	152
99.21	126
98.01	1606
86.27	204
100.00	223
100.00	44
96.21	317
96.82	220
88.46	208
99.17	121
90.73	151
95.41	109
95.71	1236
89.02	82
84.74	1212
91.57	261
82.25	293
95.10	143
83.33	180
94.52	73
87.45	741
97.22	216
86.05	215
97.14	35
83.40	235
89.38	113
84.38	128
100.00	37
87.43	183
94.95	99
98.88	1603
90.62	64
98.55	552
97.31	334
98.38	1602
98.44	1603
78.24	965
86.45	561
84.12	1599
92.50	80
92.50	80
99.25	1600
78.20	445
98.56	1596
98.96	1350
99.10	222
83.93	56
90.35	114
97.86	1592
97.71	700
98.31	295
93.75	48
80.68	1527
98.30	1591
98.87	1590
84.24	514
98.24	1589
95.60	1409
99.06	106
100.00	83
86.82	478
100.00	28
86.81	1387
93.65	63
98.99	1585
83.87	124
97.35	1585
88.35	103
96.00	50
86.25	1309
96.35	1179
98.75	399
83.79	765
84.62	78
83.33	72
87.72	57
99.38	646
96.95	623
97.30	185
95.24	63
100.00	67
95.24	63
100.00	38
92.31	39
98.70	1459
99.46	369
95.85	241
97.79	1581
100.00	29
97.80	774
99.44	177
95.97	596
96.61	1092
80.25	471
85.34	116
82.91	1586
99.05	1579
83.92	423
98.21	56
95.37	108
98.69	1455
100.00	114
72.45	548
81.34	1506
98.60	1577
95.78	1564
94.80	1578
90.00	230
100.00	46
99.36	1574
79.44	608
99.66	1490
80.61	758
84.38	461
95.67	1572
84.97	965
87.63	299
89.19	74
97.29	1547
93.68	253
96.85	1587
97.90	1573
86.41	802
87.82	271
98.47	1571
81.67	180
100.00	30
92.42	1543
